#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
ia00123500_02013339_a1r.jpg,1614459,"{}",0,0,"{}","{}"
ia00150400_02012307_k7v.jpg,2828293,"{}",6,5,"{""name"":""rect"",""x"":728,""y"":875,""width"":1172,""height"":1225}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k7v"",""iconclass"":""85A(DE CIVE ET EQUITE REGIS) FABLESOFAESOP(WITH TITLE); 31D14 adult man; 45C22 armour; 46C131 riding a horse, ass, or mule; rider, horseman; 31D14 adult man; 31A2242 elbow; 45C12(CLUB) weapons for striking a blow: club; 41AA3361 human figure at (open) window, seen from outside - AA - feigned window; 47G532 tiles, bricks ~ building material; 44B113 king; 44B1212 throne; 44B191 crown (symbol of sovereignty); 46A12 nobility and patriciate; chivalry, knighthood; 41A31 fa\\E7ade (of house or building)"",""internal_number_of_object"":""c60"",""keywords"":""Elbow; Rider; Club; Armour; King; Crown; Bricks; Wall;"",""name"":""ia00150400_02012307_k7v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150400_02012307_k8v.jpg,2739649,"{}",6,0,"{""name"":""rect"",""x"":620,""y"":510,""width"":1590,""height"":170}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k8v"",""iconclass"":""11D123 specific forms of the cross; 48AA98333 bunch of flowers ~ ornament - AA - stylized; 49D342(SQUARE) regular quadrilateral: square"",""internal_number_of_object"":""b1"",""keywords"":""Frame; Squares; Flower; Cross"",""name"":""ia00150400_02012307_k8v top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_k8v.jpg,2739649,"{}",6,1,"{""name"":""rect"",""x"":660,""y"":640,""width"":170,""height"":2016}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k8v"",""iconclass"":""48AA9833 flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized;"",""internal_number_of_object"":""b3"",""keywords"":""Spike; Grain; Vase; Flower;"",""name"":""ia00150400_02012307_k8v left border"",""state_of_conservation"":""Good"",""type_of_cut"":""Left border""}"
ia00150400_02012307_k8v.jpg,2739649,"{}",6,2,"{""name"":""rect"",""x"":830,""y"":2380,""width"":1220,""height"":239}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k8v"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized;"",""internal_number_of_object"":""b4"",""keywords"":""Foliage; Tendrils; Branches; Flowers;"",""name"":""ia00150400_02012307_k8v bottom border"",""state_of_conservation"":""Good"",""type_of_cut"":""Bottom border""}"
ia00150400_02012307_k8v.jpg,2739649,"{}",6,3,"{""name"":""rect"",""x"":2001,""y"":643,""width"":178,""height"":1996}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k8v"",""iconclass"":""48AA9833 flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized;"",""internal_number_of_object"":""b5"",""keywords"":""Spike; Grain; Vase; Flower;"",""name"":""ia00150400_02012307_k8v right border"",""state_of_conservation"":""Good"",""type_of_cut"":""Right border""}"
ia00150400_02012307_k8v.jpg,2739649,"{}",6,4,"{""name"":""rect"",""x"":858,""y"":630,""width"":1161,""height"":504}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k8v"",""iconclass"":""47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized; 41D2653 border, ribbon, braid; 31A22621 hair; 41A363 decorated gable; 45C19(SHIELD) protective weapons: shield; 44B112 emperor; 31AA221(+3) head (human) - AA - female human figure (+ sideview, profile); 43A433 crowning with laurel; 44B191 crown (symbol of sovereignty); 25G4111 garland, wreath; 48A9834(+2) unidentifiable plant forms ~ ornament (+ framing decorations);"",""internal_number_of_object"":""b2"",""keywords"":""Spike; Grain; Vase; Ribbon; Hair; Gable; Head; Male; Shield; Emperor; Head; Profile; Lawrel; Crown; Garland; Wreath;"",""name"":""ia00150400_02012307_k8v top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_k8v.jpg,2739649,"{}",6,5,"{""name"":""rect"",""x"":838,""y"":1175,""width"":1172,""height"":1225}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""k8v"",""iconclass"":""85A(DE CAPONE ET ACCIPITRE) FABLESOFAESOP(WITH TITLE); 25F33(HAWK) predatory birds: hawk; 34B232 fowl (cock, hen, chicken, etc.); 44B1523 page ~ court; 31D14(+1) adult man (+ front view); 25G3 trees; 47G532 tiles, bricks ~ building material; 41A54 fence, wall, paling;  41D221(HAT) head-gear: hat; 25II5 landscape with tower or castle - II - ideal landscapes; 31A25513 hand made into a fist"",""internal_number_of_object"":""c61"",""keywords"":""Hawk; Page; Wall; Bricks; Man; Hat; Tree; Castle; Fist"",""name"":""ia00150400_02012307_k8v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150400_02012307_l2v.jpg,2841712,"{}",6,0,"{""name"":""rect"",""x"":600,""y"":435,""width"":1665,""height"":205}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l2v"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized;"",""internal_number_of_object"":""b6"",""keywords"":""Tendrils; Flowers; Branches;"",""name"":""ia00150400_02012307_l2v top border"",""state_of_conservation"":""Faded"",""type_of_cut"":""Top border""}"
ia00150400_02012307_l2v.jpg,2841712,"{}",6,1,"{""name"":""rect"",""x"":617,""y"":547,""width"":252,""height"":1802}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l2v"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized\\"",""internal_number_of_object"":""b8"",""keywords"":""Tendrils; Flowers; Branches; Vase;"",""name"":""ia00150400_02012307_l2v left border"",""state_of_conservation"":""Good"",""type_of_cut"":""Left border""}"
ia00150400_02012307_l2v.jpg,2841712,"{}",6,2,"{""name"":""rect"",""x"":660,""y"":2310,""width"":1470,""height"":197}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l2v"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized;"",""internal_number_of_object"":""b9"",""keywords"":""Tendrils; Flowers; Branches;"",""name"":""ia00150400_02012307_l2v bottom border"",""state_of_conservation"":""Good"",""type_of_cut"":""Bottom border""}"
ia00150400_02012307_l2v.jpg,2841712,"{}",6,3,"{""name"":""rect"",""x"":1961,""y"":390,""width"":158,""height"":2123}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l2v"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized\\"",""internal_number_of_object"":""b10"",""keywords"":""Tendrils; Flowers; Branches; Vase;"",""name"":""ia00150400_02012307_l2v right border"",""state_of_conservation"":""Good"",""type_of_cut"":""Right border""}"
ia00150400_02012307_l2v.jpg,2841712,"{}",6,4,"{""name"":""rect"",""x"":810,""y"":600,""width"":1165,""height"":520}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l2v"",""iconclass"":""31AA4561 merman - AA - mermaid, siren; 25FF52(...) amphibians with tail (with NAME) - FF - fabulous animals (sometimes wrongly called 'grotesques'); 'Mostri' (Ripa); 31AA2223 breasts - AA - female human figure; 41A363 decorated gable; 31AA22362(+3) female sexual organs - AA - female human figure (+ sideview, profile); 48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized; 41A772 container of stone: stone vase; 48AA9854 vase ~ ornament - AA - stylized; 25G4111 garland, wreath; 31A22621 hair"",""internal_number_of_object"":""b7"",""keywords"":""Vase; Marmaids; Flowers; Tail; Fish; Breasts; Gable; Hair; Female; Profile; Side; Foliage; Tendrils; Branches; Flowers; Garland; Wreath;"",""name"":""ia00150400_02012307_l2v top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_l2v.jpg,2841712,"{}",6,5,"{""name"":""rect"",""x"":788,""y"":1105,""width"":1172,""height"":1225}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l2v"",""iconclass"":""85A(DE PASTORE ET LUPO) FABLESOFAESOP(WITH TITLE); 35 pastorals, Arcadian scenes; 31D14(+32) adult man (+ right side visible; right - (r. hand, r. foot, etc.)); 41D263 walking-stick, staff, cane; 41D221(HAT) head-gear: hat; 34B11(+9535) dog (+ sitting animal); 25F23(WOLF) beasts of prey, predatory animals: wolf; 47I213 sheep; 25G3 trees; 41A53 shed"",""internal_number_of_object"":""c62"",""keywords"":""Shepherd; Wolf; Sheep; Man; Dog; Trees; Shed; Hat; Stick;"",""name"":""ia00150400_02012307_l2v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150400_02012307_l4r.jpg,2831269,"{}",6,0,"{""name"":""rect"",""x"":280,""y"":540,""width"":1580,""height"":180}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l4r"",""iconclass"":""11D123 specific forms of the cross; 48AA98333 bunch of flowers ~ ornament - AA - stylized; 49D342(SQUARE) regular quadrilateral: square"",""internal_number_of_object"":""b1"",""keywords"":""Frame; Squares; Flower; Cross"",""name"":""ia00150400_02012307_l4r top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_l4r.jpg,2831269,"{}",6,1,"{""name"":""rect"",""x"":290,""y"":690,""width"":214,""height"":1986}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l4r"",""iconclass"":""48AA9833 flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized;"",""internal_number_of_object"":""b3"",""keywords"":""Spike; Grain; Vase; Flower;"",""name"":""ia00150400_02012307_l4r left border"",""state_of_conservation"":""Good"",""type_of_cut"":""Left border""}"
ia00150400_02012307_l4r.jpg,2831269,"{}",6,2,"{""name"":""rect"",""x"":510,""y"":2510,""width"":1210,""height"":160}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l4r"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized;"",""internal_number_of_object"":""b4"",""keywords"":""Foliage; Tendrils; Branches; Flowers;"",""name"":""ia00150400_02012307_l4r bottom border"",""state_of_conservation"":""Good"",""type_of_cut"":""Bottom border""}"
ia00150400_02012307_l4r.jpg,2831269,"{}",6,3,"{""name"":""rect"",""x"":1691,""y"":713,""width"":188,""height"":1996}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l4r"",""iconclass"":""48AA9833 flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized;"",""internal_number_of_object"":""b5"",""keywords"":""Spike; Grain; Vase; Flower;"",""name"":""ia00150400_02012307_l4r right border"",""state_of_conservation"":""Good"",""type_of_cut"":""Right border""}"
ia00150400_02012307_l4r.jpg,2831269,"{}",6,4,"{""name"":""rect"",""x"":528,""y"":710,""width"":1161,""height"":504}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l4r"",""iconclass"":""47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized; 41D2653 border, ribbon, braid; 31A22621 hair; 41A363 decorated gable; 45C19(SHIELD) protective weapons: shield; 44B112 emperor; 31AA221(+3) head (human) - AA - female human figure (+ sideview, profile); 43A433 crowning with laurel; 44B191 crown (symbol of sovereignty); 25G4111 garland, wreath; 48A9834(+2) unidentifiable plant forms ~ ornament (+ framing decorations);"",""internal_number_of_object"":""b2"",""keywords"":""Spike; Grain; Vase; Ribbon; Hair; Gable; Head; Male; Shield; Emperor; Head; Profile; Lawrel; Crown; Garland; Wreath;"",""name"":""ia00150400_02012307_l4r top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_l4r.jpg,2831269,"{}",6,5,"{""name"":""rect"",""x"":508,""y"":1225,""width"":1172,""height"":1225}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l4r"",""iconclass"":""85A(DE MERCATORE ET EIUS UXORE) FABLESOFAESOP(WITH TITLE); 41D224 sleeves; 31D14(+1) adult man (+ front view); 31D15(+1) adult woman (+ front view); 31D15(+1) adult woman (+ front view); 42A4 infant, baby; 41D263 walking-stick, staff, cane; 41D221(HAT) head-gear: hat; 25G3 trees;"",""internal_number_of_object"":""c63"",""keywords"":""Sleeves; Man; Woman; Child; Whip; Strap; Infant; Baby; Stick; Hat; Tree;"",""name"":""ia00150400_02012307_l4r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150400_02012307_l5r.jpg,2772151,"{}",6,0,"{""name"":""rect"",""x"":160,""y"":270,""width"":1650,""height"":150}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l5r"",""iconclass"":""11D123 specific forms of the cross; 48AA98333 bunch of flowers ~ ornament - AA - stylized; 49D342(SQUARE) regular quadrilateral: square"",""internal_number_of_object"":""b1"",""keywords"":""Frame; Squares; Flower; Cross"",""name"":""ia00150400_02012307_l5r top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_l5r.jpg,2772151,"{}",6,1,"{""name"":""rect"",""x"":240,""y"":430,""width"":230,""height"":1990}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l5r"",""iconclass"":""48AA9833 flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized;"",""internal_number_of_object"":""b3"",""keywords"":""Spike; Grain; Vase; Flower;"",""name"":""ia00150400_02012307_l5r left border"",""state_of_conservation"":""Good"",""type_of_cut"":""Left border""}"
ia00150400_02012307_l5r.jpg,2772151,"{}",6,2,"{""name"":""rect"",""x"":500,""y"":2200,""width"":1166,""height"":210}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l5r"",""iconclass"":""48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized; 48AA98333 bunch of flowers ~ ornament - AA - stylized;"",""internal_number_of_object"":""b4"",""keywords"":""Foliage; Tendrils; Branches; Flowers;"",""name"":""ia00150400_02012307_l5r bottom border"",""state_of_conservation"":""Good"",""type_of_cut"":""Bottom border""}"
ia00150400_02012307_l5r.jpg,2772151,"{}",6,3,"{""name"":""rect"",""x"":1651,""y"":383,""width"":148,""height"":1996}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l5r"",""iconclass"":""48AA9833 flowers ~ ornament - AA - stylized; 48AA9854 vase ~ ornament - AA - stylized; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized;"",""internal_number_of_object"":""b5"",""keywords"":""Spike; Grain; Vase; Flower;"",""name"":""ia00150400_02012307_l5r right border"",""state_of_conservation"":""Good"",""type_of_cut"":""Right border""}"
ia00150400_02012307_l5r.jpg,2772151,"{}",6,4,"{""name"":""rect"",""x"":478,""y"":420,""width"":1161,""height"":504}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l5r"",""iconclass"":""47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 48AA9854 vase ~ ornament - AA - stylized; 41D2653 border, ribbon, braid; 31A22621 hair; 41A363 decorated gable; 45C19(SHIELD) protective weapons: shield; 44B112 emperor; 31AA221(+3) head (human) - AA - female human figure (+ sideview, profile); 43A433 crowning with laurel; 44B191 crown (symbol of sovereignty); 25G4111 garland, wreath; 48A9834(+2) unidentifiable plant forms ~ ornament (+ framing decorations);"",""internal_number_of_object"":""b2"",""keywords"":""Spike; Grain; Vase; Ribbon; Hair; Gable; Head; Male; Shield; Emperor; Head; Profile; Lawrel; Crown; Garland; Wreath;"",""name"":""ia00150400_02012307_l5r top border"",""state_of_conservation"":""Good"",""type_of_cut"":""Top border""}"
ia00150400_02012307_l5r.jpg,2772151,"{}",6,5,"{""name"":""rect"",""x"":458,""y"":945,""width"":1172,""height"":1225}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""l5r"",""iconclass"":""85A(DE RUSTICO ET PLUTONE) FABLESOFAESOP(WITH TITLE); 31E1 dying; 31D14(+56) adult man (+ lying); 41A761 bed;  41C321 cup; 41A7634 blanket; 11K43 devil or demons attacking mortals; 11K1 human-shaped devil; 11K3 devils in other than human or animal form; 92N18 attributes of Pluto; 31A458 fabulous beings with wings; 41A23 bedroom; 31A45 monsters of mixed human and animal shape; 'Mostri' (Ripa)"",""internal_number_of_object"":""c64"",""keywords"":""Dying; Man; Lying; Cup; Blanket; Demon; Devil; Pluto; Wings; House; Bedroom; Beak; Monster"",""name"":""ia00150400_02012307_l5r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150400_02012307_m2v.jpg,2474574,"{}",1,0,"{""name"":""rect"",""x"":705,""y"":490,""width"":1110,""height"":750}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Berlin Kupferstich Kabinet"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""28/09/2015"",""folio"":""m2v"",""iconclass"":""73AA523\\A0the Annunciation: Mary kneeling - AA - Mary to the left, the angel to the right; 11F the Virgin Mary; 31D15(+32) adult woman (+ right side visible; right - (r. hand, r. foot, etc.)); 49L66 writing-table, writing-desk; 49M32 book; 25G41(LILY) flowers: lily; 11G184 the Archangel Gabriel; 11C God the Father;"",""internal_number_of_object"":""c66"",""keywords"":""Annunciation; Virgin; Mary; Gabriel; Desk; Bookrest; Book; God; Lilium;"",""name"":""ia00150400_02012307_m2v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150600_00201351 a2r.jpg,1646885,"{}",1,0,"{""name"":""rect"",""x"":1180,""y"":375,""width"":1670,""height"":1725}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""16/05/2016"",""folio"":""a2r"",""iconclass"":""44A3 flag, colours (as symbol of the state, etc.); 25G3 trees; 25I5 landscape with tower or castle; 48C162 arch, archivolt ~ architecture; 31D12(+54) youth, young man, adolescent (+ kneeling); 31D14(+32) adult man (+ right side visible; right - (r. hand, r. foot, etc.)); 85A fables of Aesop;"",""internal_number_of_object"":""c1"",""keywords"":""Pathway; Outdoors; Flag; Aesop; Aesopus; Scholar; Learning; Teacher; Laurel; Crowning; Poet; Pupil; Gown; Beard;  Young; Kneeling; Man; Adult; Profile; Tree; City; Landscape; Castle; Column; Arch; Tendrils; Branches; Architecture;"",""name"":""ia00150600_00201351 a2r center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150600_00201351 a3r.jpg,1551034,"{}",1,0,"{""name"":""rect"",""x"":1610,""y"":650,""width"":1300,""height"":1335}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""16/05/2016"",""folio"":""a3r"",""iconclass"":""49L171 historiated initial; 48AA9831 foliage, tendrils, branches ~ ornament - AA - stylized;"",""internal_number_of_object"":""i1"",""keywords"":""Initial; V; Tendrils; Branches;"",""name"":""ia00150600_00201351 a3r initial"",""state_of_conservation"":""Good"",""type_of_cut"":""Initial""}"
ia00150600_00201351 a4v.jpg,1435017,"{}",1,0,"{""name"":""rect"",""x"":230,""y"":730,""width"":1755,""height"":1835}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Venezia, Fondazione Giorgio Cini"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""16/05/2016"",""folio"":""a4v"",""iconclass"":""25I5 landscape with tower or castle; 25F44 tortoises, turtles; 25HH1 landscapes in the temperate zone - HH - ideal landscapes; 34B232 fowl (cock, hen, chicken, etc.); 85(COCK AND PEARL) fable of the Cock and the Pearl; 47I111 cereal, grain, corn (grass with grains, grown for food, e.g.: wheat, rice, rye, oats, maize, buckwheat, millet); 25D11(DIAMOND) precious and semiprecious stones: diamond; 41A16 rural housing, e.g. country-house, villa, cottage; 25G21 fruits; 25G3 trees; 25F1(+58) groups of animals (+ relations with neutral or friendly, non-aggressive character (expressive connotations ~ animals));"",""internal_number_of_object"":""c2"",""keywords"":""Castle; Turtle; Rooster; Cock; Diamond; Pearl; Chick; Grain; Corn; Country; House; Tree; Fruits; Bird; Castle; Landscape"",""name"":""ia00150600_00201351 a4v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
ia00150600_00201351 a5v.jpg,1670068,"{}",1,0,"{""name"":""rect"",""x"":315,""y"":995,""width"":1750,""height"":1805}","{""artistic_style"":""Italian"",""creator_of_the_image_and_description_(owners_institution"":""Fondazione Giorgio Cini Venezia"",""creator_of_the_image_and_description_(scholar)"":""Matilde Malaspina"",""date_that_the_image_was_made"":""16/05/2016"",""folio"":""a5v"",""iconclass"":""85A(DE LUPO ET AGNO) fables of Aesop (with TITLE); 25 FF21(+44) fabulous animals ~ domestic animals (+ relationship between animals); 25F23(WOLF)(+58) beasts of prey, predatory animals: wolf (+ relations with neutral or friendly, non-aggressive character (expressive connotations ~ animals)); 47I2133 lamb; 25II5 landscape with tower or castle - II - ideal landscapes; 25HH213 river - HH - ideal landscapes; 25II2451 bridge in village across river, canal, etc. - II - ideal landscapes; 25G21 fruits; 25G3 trees;"",""internal_number_of_object"":""c3"",""keywords"":""Wolf; Lamb; River; Castle; Bridge; Tree;"",""name"":""ia00150600_00201351 a5v center"",""state_of_conservation"":""Good"",""type_of_cut"":""Center""}"
